debt_id,collected_amount,date_of_trans
22096,49.0,2023-03-23
286367,45.0,2023-03-22
244031,71.0,2023-03-26
244005,145.32,2023-03-26
265168,38.0,2023-03-26
259098,68.0,2023-03-26
266481,17.15,2023-03-26
266491,50.0,2023-03-26
266494,34.0,2023-03-26
256197,146.0,2023-03-26
266482,50.0,2023-03-26
266514,35.0,2023-03-26
266517,64.0,2023-03-26
262081,20.0,2023-03-26
254326,20.0,2023-03-26
265374,5.0,2023-03-26
265179,83.0,2023-03-26
254164,43.0,2023-03-26
256076,36.0,2023-03-26
251545,35.0,2023-03-26
251556,33.0,2023-03-26
251567,55.55,2023-03-26
251586,31.65,2023-03-26
256121,27.0,2023-03-26
15038,10.0,2023-03-26
251646,25.0,2023-03-26
265373,20.0,2023-03-26
265148,20.0,2023-03-26
265270,47.25,2023-03-26
265319,22.0,2023-03-26
247510,20.0,2023-03-26
265311,43.75,2023-03-26
265272,51.01,2023-03-26
251692,10.0,2023-03-26
265282,48.65,2023-03-26
265284,22.5,2023-03-26
251719,42.15,2023-03-26
14105,30.36,2023-03-26
254318,118.0,2023-03-26
254235,67.65,2023-03-26
251776,40.0,2023-03-26
238671,40.0,2023-03-26
238704,32.5,2023-03-26
238713,31.0,2023-03-26
247439,5.0,2023-03-26
238608,113.1,2023-03-26
247364,110.8,2023-03-26
14602,47.33,2023-03-26
15458,33.94,2023-03-26
256057,23.7,2023-03-26
239234,20.0,2023-03-26
99,50.0,2023-03-27
285779,101.0,2023-03-24
284556,50.0,2023-03-27
284569,50.0,2023-03-27
286374,100.0,2023-03-20
203794,61.0,2023-03-28
445,100.0,2023-04-02
32611,100.0,2023-04-02
284589,230.0,2023-04-30
43340,50.0,2023-04-02
284568,50.0,2023-04-02
43500,250.0,2023-04-04
22104,80.0,2023-03-05
22104,80.0,2023-04-04
43504,199.0,2023-04-05
22118,50.0,2023-04-06
285731,89.2,2023-04-30
284567,50.0,2023-04-09
8038,20.0,2023-03-31
284911,16.24,2023-03-31
284955,25.28,2023-03-31
284431,26.1,2023-03-31
258910,14.15,2023-03-31
284919,25.5,2023-03-31
283646,25.52,2023-03-31
37647,32.236,2023-03-31
283986,27.7,2023-03-31
201946,17.353,2023-03-31
38575,25.0,2023-03-31
265820,30.16,2023-03-31
259883,20.1,2023-03-31
283656,32.501,2023-03-31
259949,48.17,2023-03-31
285021,14.217,2023-03-31
284949,20.0,2023-03-31
244311,12.76,2023-03-31
283834,50.0,2023-03-31
263695,22.0,2023-03-31
285328,31.22,2023-03-31
266379,38.0,2023-03-31
243350,9.62,2023-03-31
251337,38.229,2023-03-31
263729,26.72,2023-03-31
284391,30.0,2023-03-31
287822,10.0,2023-03-31
253751,22.49,2023-03-31
200443,30.0,2023-03-31
254894,10.0,2023-03-31
247113,22.902,2023-03-31
284973,12.0,2023-03-31
283428,14.659,2023-03-31
262675,23.2,2023-03-31
209051,112.801,2023-03-31
284543,11.6,2023-03-31
251439,62.5,2023-03-31
253856,20.418,2023-03-31
283828,16.2,2023-03-31
283958,59.684,2023-03-31
288183,15.85,2023-03-31
251439,62.5,2023-03-31
204012,30.0,2023-03-31
287634,30.124,2023-03-31
242800,115.351,2023-03-31
288088,83.52,2023-03-31
288138,23.16,2023-03-31
259985,11.25,2023-03-31
285007,16.0,2023-03-31
284939,11.0,2023-03-31
258904,14.15,2023-03-31
283639,13.0,2023-03-31
288194,13.258,2023-03-31
283568,24.1,2023-03-31
287174,22.22,2023-03-31
283527,28.55,2023-03-31
284438,25.616,2023-03-31
285315,13.917,2023-03-31
284539,13.9,2023-03-31
5818,37.02,2023-03-31
284410,27.84,2023-03-31
266386,22.2,2023-03-31
262377,23.05,2023-03-31
284167,39.285,2023-03-31
285268,32.45,2023-03-31
284931,31.57,2023-03-31
265480,20.218,2023-03-31
10055,24.7,2023-03-31
283580,20.8,2023-03-31
245771,16.0,2023-03-31
284416,27.68,2023-03-31
285293,19.5,2023-03-31
285387,24.241,2023-03-31
287454,23.45,2023-03-31
284965,13.25,2023-03-31
265828,21.329,2023-03-31
284060,25.85,2023-03-31
286958,35.3,2023-03-31
245578,23.27,2023-03-31
265880,35.4,2023-03-31
246622,18.56,2023-03-31
260975,7.0,2023-03-31
245749,39.473,2023-03-31
254721,10.5,2023-03-31
284950,12.888,2023-03-31
251363,27.0,2023-03-31
284726,28.527,2023-03-31
284843,24.69,2023-03-31
263658,14.512,2023-03-31
287300,25.3,2023-03-31
283625,15.0,2023-03-31
264229,11.75,2023-03-31
284772,10.0,2023-03-31
257464,17.006,2023-03-31
29299,28.3,2023-03-31
260110,40.78,2023-03-31
284963,16.24,2023-03-31
254627,6.152,2023-03-31
263644,6.275,2023-03-31
257210,36.66,2023-03-31
284922,23.25,2023-03-31
285383,30.0,2023-03-31
285237,15.963,2023-03-31
11400,20.0,2023-03-31
36758,16.75,2023-03-31
285341,20.205,2023-03-31
206975,5.0,2023-03-31
285296,28.579,2023-03-31
257864,15.0,2023-03-31
265773,27.84,2023-03-31
285339,41.88,2023-03-31
288109,38.167,2023-03-31
285377,32.48,2023-03-31
254065,23.63,2023-03-31
266361,20.0,2023-03-31
259921,16.8,2023-03-31
287514,32.98,2023-03-31
287344,36.65,2023-03-31
40746,24.35,2023-03-31
198502,46.07,2023-03-31
257490,17.0,2023-03-31
283553,20.53,2023-03-31
288186,15.647,2023-03-31
252935,14.0,2023-03-31
264026,15.679,2023-03-31
285215,26.0,2023-03-31
264411,54.408,2023-03-31
265959,21.0,2023-03-31
257753,15.565,2023-03-31
285179,31.95,2023-03-31
283981,32.5,2023-03-31
264278,16.5,2023-03-31
199806,11.02,2023-03-31
263073,30.0,2023-03-31
287255,16.15,2023-03-31
252704,24.28,2023-03-31
283485,10.25,2023-03-31
283711,33.15,2023-03-31
283707,20.2,2023-03-31
259799,16.25,2023-03-31
259554,25.354,2023-03-31
253473,4.6,2023-03-31
13491,27.0,2023-03-31
252837,14.6,2023-03-31
255887,10.48,2023-03-31
198195,23.29,2023-03-31
260954,11.0,2023-03-31
245361,16.5,2023-03-31
263553,28.87,2023-03-31
21509,14.4,2023-03-31
197661,32.5,2023-03-31
257194,3.016,2023-03-31
287129,18.28,2023-03-31
21511,12.85,2023-03-31
288113,25.52,2023-03-31
262929,10.0,2023-03-31
31247,52.05,2023-03-31
284761,29.74,2023-03-31
285694,15.466,2023-03-31
285482,43.77,2023-03-31
255354,37.0,2023-03-31
254418,6.001,2023-03-31
285335,84.7,2023-03-31
261035,23.0,2023-03-31
253024,34.4,2023-03-31
257796,15.465,2023-03-31
285009,17.5,2023-03-31
258751,8.45,2023-03-31
258698,8.886,2023-03-31
285349,27.85,2023-03-31
206975,5.0,2023-03-31
266353,66.93,2023-03-31
285027,37.029,2023-03-31
283501,21.24,2023-03-31
255151,11.812,2023-03-31
245640,30.74,2023-03-31
198033,17.45,2023-03-31
264119,32.482,2023-03-31
266207,45.9,2023-03-31
285173,43.75,2023-03-31
283829,32.604,2023-03-31
260040,12.0,2023-03-31
283878,10.0,2023-03-31
285189,17.48,2023-03-31
259390,29.0,2023-03-31
287442,12.387,2023-03-31
284811,27.069,2023-03-31
262784,10.0,2023-03-31
262593,34.98,2023-03-31
199806,11.02,2023-03-31
287172,44.08,2023-03-31
259356,24.8,2023-03-31
288050,32.5,2023-03-31
283514,43.15,2023-03-31
197988,21.55,2023-03-31
283520,49.04,2023-03-31
265893,26.6,2023-03-31
285026,17.4,2023-03-31
250292,21.1,2023-03-31
260197,22.15,2023-03-31
285164,10.432,2023-03-31
263377,10.0,2023-03-31
285049,43.15,2023-03-31
262987,13.92,2023-03-31
283860,31.95,2023-03-31
284780,23.0,2023-03-31
31463,17.4,2023-03-31
38372,11.013,2023-03-31
283739,44.05,2023-03-31
283679,27.85,2023-03-31
262431,20.0,2023-03-31
287272,17.4,2023-03-31
262528,17.6,2023-03-31
287604,34.8,2023-03-31
285031,20.0,2023-03-31
283566,31.65,2023-03-31
284698,32.0,2023-03-31
245425,22.0,2023-03-31
259790,34.8,2023-03-31
287563,13.2,2023-03-31
284794,12.9,2023-03-31
283460,16.8,2023-03-31
284757,29.6,2023-03-31
249768,20.0,2023-03-31
260488,48.2,2023-03-31
258462,21.43,2023-03-31
284980,27.75,2023-03-31
287273,17.4,2023-03-31
285055,19.577,2023-03-31
258900,14.25,2023-03-31
262805,12.0,2023-03-31
286947,44.081,2023-03-31
287223,20.0,2023-03-31
284154,44.93,2023-03-31
287231,48.3,2023-03-31
252360,2.25,2023-03-31
198178,25.0,2023-03-31
256738,44.1,2023-03-31
256484,26.0,2023-03-31
245161,17.0,2023-03-31
283658,22.5,2023-03-31
263639,38.86,2023-03-31
257102,14.15,2023-03-31
287829,20.0,2023-03-31
286987,20.0,2023-03-31
284344,18.35,2023-03-31
242565,19.1,2023-03-31
258705,17.57,2023-03-31
284326,37.56,2023-03-31
284263,44.07,2023-03-31
287916,44.08,2023-03-31
285105,17.81,2023-03-31
259765,18.612,2023-03-31
283617,20.0,2023-03-31
250293,34.73,2023-03-31
284276,43.21,2023-03-31
285458,44.15,2023-03-31
284516,18.571,2023-03-31
283525,10.0,2023-03-31
284136,59.412,2023-03-31
285166,19.0,2023-03-31
287783,5.0,2023-03-31
11435,31.434,2023-03-31
285351,14.0,2023-03-31
284334,4.79,2023-03-31
285463,46.213,2023-03-31
285430,51.512,2023-03-31
260311,20.0,2023-03-31
285216,22.08,2023-03-31
42499,18.0,2023-03-31
35879,73.009,2023-03-31
284889,17.4,2023-03-31
288032,5.0,2023-03-31
285433,49.24,2023-03-31
285130,40.53,2023-03-31
283877,192.749,2023-03-31
287963,41.252,2023-03-31
287326,64.4,2023-03-31
288031,34.271,2023-03-31
20926,76.63,2023-03-31
285279,10.0,2023-03-31
38356,19.04,2023-03-31
263486,1.209,2023-03-31
266227,17.75,2023-03-31
285561,34.8,2023-03-31
287395,44.1,2023-03-31
36686,39.7,2023-03-31
285372,10.0,2023-03-31
283556,16.1,2023-03-31
258342,23.56,2023-03-31
284043,20.0,2023-03-31
263375,48.75,2023-03-31
265549,28.422,2023-03-31
287674,32.0,2023-03-31
265563,212.328,2023-03-31
8767,66.0,2023-03-31
257266,35.68,2023-03-31
253348,30.0,2023-03-31
285107,17.6,2023-03-31
284152,33.4,2023-03-31
263065,27.85,2023-03-31
262509,14.858,2023-03-31
254923,25.65,2023-03-31
285116,16.0,2023-03-31
265998,13.787,2023-03-31
25249,40.5,2023-03-31
242018,37.41,2023-03-31
284150,8.0,2023-03-31
24521,7.0,2023-03-31
255757,18.35,2023-03-31
285043,23.15,2023-03-31
265934,37.1,2023-03-31
285396,60.3,2023-03-31
285267,18.558,2023-03-31
284298,41.23,2023-03-31
250919,39.661,2023-03-31
263575,13.95,2023-03-31
287998,10.0,2023-03-31
284499,22.04,2023-03-31
284382,32.25,2023-03-31
287991,37.141,2023-03-31
260592,47.395,2023-03-31
287959,41.73,2023-03-31
288068,30.244,2023-03-31
253372,3.05,2023-03-31
242468,33.529,2023-03-31
256342,76.0,2023-03-31
37028,37.1,2023-03-31
284124,73.516,2023-03-31
257968,18.65,2023-03-31
283881,35.85,2023-03-31
288041,33.239,2023-03-31
260841,17.4,2023-03-31
288014,34.85,2023-03-31
284710,8.977,2023-03-31
253549,31.713,2023-03-31
36162,75.45,2023-03-31
288042,16.0,2023-03-31
285622,27.6,2023-03-31
251027,18.2,2023-03-31
257017,40.4,2023-03-31
288023,34.8,2023-03-31
260682,56.739,2023-03-31
20822,30.436,2023-03-31
258115,15.0,2023-03-31
201899,17.4,2023-03-31
285558,34.8,2023-03-31
259321,30.0,2023-03-31
285371,5.0,2023-03-31
256892,21.25,2023-03-31
199022,20.0,2023-03-31
260882,24.3,2023-03-31
285076,12.4,2023-03-31
263096,14.0,2023-03-31
253251,20.0,2023-03-31
31402,4.71,2023-03-31
287541,48.2,2023-03-31
243258,13.02,2023-03-31
284522,2.0,2023-03-31
253319,38.252,2023-03-31
37778,47.02,2023-03-31
266026,29.152,2023-03-31
266062,25.0,2023-03-31
256981,10.0,2023-03-31
246614,29.009,2023-03-31
287447,75.15,2023-03-31
258597,19.6,2023-03-31
253734,23.35,2023-03-31
244327,118.557,2023-03-31
256017,26.108,2023-03-31
263853,30.0,2023-03-31
287855,54.393,2023-03-31
285287,30.0,2023-03-31
198791,39.142,2023-03-31
264181,33.6,2023-03-31
287983,38.73,2023-03-31
266111,22.01,2023-03-31
284668,18.57,2023-03-31
287339,51.1,2023-03-31
206275,20.89,2023-03-31
259572,10.0,2023-03-31
261449,19.717,2023-03-31
284664,28.0,2023-03-31
209597,30.176,2023-03-31
285103,18.19,2023-03-31
285248,129.25,2023-03-31
285470,59.722,2023-03-31
256602,47.303,2023-03-31
287628,59.704,2023-03-31
263637,39.215,2023-03-31
256947,41.63,2023-03-31
263035,5.0,2023-03-31
285067,43.788,2023-03-31
285088,32.0,2023-03-31
283904,20.785,2023-03-31
200568,54.955,2023-03-31
203425,16.0,2023-03-31
263263,22.75,2023-03-31
262978,18.52,2023-03-31
263582,20.18,2023-03-31
285266,31.5,2023-03-31
285494,25.4,2023-03-31
201578,20.88,2023-03-31
285025,40.0,2023-03-31
285301,38.0,2023-03-31
287956,41.76,2023-03-31
287988,37.714,2023-03-31
284249,44.1,2023-03-31
263104,39.245,2023-03-31
285413,54.25,2023-03-31
283908,41.55,2023-03-31
13076,34.8,2023-03-31
285540,37.12,2023-03-31
283890,23.8,2023-03-31
258642,18.6,2023-03-31
263349,22.0,2023-03-31
284137,70.317,2023-03-31
263843,10.846,2023-03-31
254418,34.001,2023-03-31
263047,39.44,2023-03-31
266086,25.0,2023-03-31
207733,52.106,2023-03-31
287601,18.0,2023-03-31
261458,9.0,2023-03-31
197835,16.802,2023-03-31
287365,41.76,2023-03-31
283798,22.1,2023-03-31
284506,20.877,2023-03-31
262650,19.15,2023-03-31
40676,29.969,2023-03-31
287979,39.42,2023-03-31
287874,50.555,2023-03-31
285062,14.7,2023-03-31
287500,22.0,2023-03-31
263522,15.054,2023-03-31
260455,21.186,2023-03-31
263472,25.9,2023-03-31
36512,29.7,2023-03-31
41896,27.75,2023-03-31
260611,27.55,2023-03-31
261450,19.5,2023-03-31
288021,34.8,2023-03-31
246961,34.0,2023-03-31
254892,11.2,2023-03-31
209050,10.0,2023-03-31
285192,19.565,2023-03-31
286953,102.46,2023-03-31
255060,26.0,2023-03-31
12482,24.62,2023-03-31
260995,49.3,2023-03-31
207853,85.618,2023-03-31
24841,39.44,2023-03-31
284376,32.64,2023-03-31
284076,20.36,2023-03-31
285326,60.0,2023-03-31
261119,14.15,2023-03-31
287030,75.335,2023-03-31
265770,34.8,2023-03-31
287738,24.0,2023-03-31
284347,26.19,2023-03-31
10929,17.4,2023-03-31
285305,45.0,2023-03-31
283888,30.0,2023-03-31
285958,47.0,2023-03-31
285876,76.56,2023-03-31
285989,32.5,2023-03-31
286002,44.65,2023-03-31
285975,69.6,2023-03-31
285878,45.9,2023-03-31
286026,2.0,2023-03-31
285883,24.45,2023-03-31
286113,25.0,2023-03-31
286094,47.0,2023-03-31
286062,38.4,2023-03-31
286129,51.0,2023-03-31
286021,81.55,2023-03-31
286141,26.0,2023-03-31
285970,40.0,2023-03-31
286035,82.0,2023-03-31
286195,46.4,2023-03-31
286146,39.0,2023-03-31
285964,33.6,2023-03-31
286207,56.08,2023-03-31
286228,202.713,2023-03-31
286217,51.15,2023-03-31
286211,45.0,2023-03-31
286168,12.762,2023-03-31
286180,23.57,2023-03-31
285443,46.4,2023-03-31
283594,39.0,2023-03-31
286251,58.0,2023-03-31
246002,34.8,2023-03-31
283922,48.7,2023-03-31
283543,25.0,2023-03-31
286270,58.001,2023-03-31
286250,122.37,2023-03-31
285401,58.0,2023-03-31
285071,20.0,2023-03-31
286254,86.0,2023-03-31
231601,14.32,2023-03-31
234671,32.4,2023-03-31
230282,20.0,2023-03-31
232689,33.509,2023-03-31
226086,12.0,2023-03-31
244393,14.0,2023-03-31
211524,24.49,2023-03-31
200195,50.0,2023-04-09
289101,46.4,2023-04-30
43474,80.0,2023-03-31
43483,200.0,2023-03-31
265035,50.0,2023-03-31
265086,225.0,2023-03-31
239047,30.0,2023-03-31
283380,20.0,2023-03-31
285776,55.0,2023-03-31
285786,58.0,2023-03-31
283326,95.0,2023-03-31
283369,48.0,2023-03-31
285769,90.0,2023-03-31
284618,25.0,2023-03-31
285784,70.0,2023-03-31
284639,25.0,2023-03-31
203889,50.0,2023-03-31
285746,116.0,2023-03-31
265020,148.049,2023-03-31
265051,30.937,2023-03-31
283344,26.773,2023-03-31
284596,72.21,2023-03-31
284620,23.2,2023-03-31
265057,178.465,2023-03-31
285725,185.6,2023-03-31
285787,70.0,2023-03-31
283346,100.0,2023-03-31
203849,32.8,2023-03-31
283358,185.4,2023-03-31
203883,190.85,2023-03-31
43449,100.0,2023-04-12
43477,100.0,2023-04-13
22096,51.0,2023-04-12
284562,100.0,2023-04-13
256315,50.0,2023-04-13
200215,100.0,2023-04-16
43456,150.0,2023-04-16
289114,70.0,2023-04-30
286444,48.0,2023-04-01
286628,47.149,2023-04-01
286388,46.3,2023-04-01
286425,40.45,2023-04-01
286853,40.0,2023-04-01
286872,38.02,2023-04-01
286877,38.0,2023-04-01
286443,37.0,2023-04-01
286889,36.12,2023-04-01
286763,35.36,2023-04-01
286891,34.575,2023-04-01
286558,34.09,2023-04-01
286527,33.3,2023-04-01
286532,32.7,2023-04-01
286774,32.5,2023-04-01
286535,32.48,2023-04-01
286576,32.218,2023-04-01
286592,31.0,2023-04-01
286604,30.65,2023-04-01
286594,30.0,2023-04-01
286595,29.0,2023-04-01
286596,27.7,2023-04-01
286680,27.163,2023-04-01
286860,26.3,2023-04-01
286861,26.22,2023-04-01
286910,25.85,2023-04-01
286717,25.8,2023-04-01
286720,25.0,2023-04-01
286744,24.7,2023-04-01
286914,24.36,2023-04-01
286382,23.6,2023-04-01
286753,23.5,2023-04-01
286765,22.761,2023-04-01
286798,22.75,2023-04-01
286793,22.52,2023-04-01
286795,22.25,2023-04-01
286710,22.04,2023-04-01
286833,20.581,2023-04-01
286834,20.405,2023-04-01
286842,19.739,2023-04-01
286911,19.0,2023-04-01
286843,17.657,2023-04-01
286856,17.55,2023-04-01
286869,17.4,2023-04-01
286892,16.0,2023-04-01
286893,14.0,2023-04-01
286900,9.0,2023-04-01
262046,50.0,2023-04-16
43500,250.0,2023-04-18
287678,108.0,2023-04-19
284580,100.0,2023-04-25
264211,20.22,2023-03-31
284566,50.0,2023-04-27
289100,60.0,2023-04-30
43454,150.0,2023-04-27
43512,1000.0,2023-04-25
284569,50.0,2023-05-01
284563,50.0,2023-05-01
43411,112.0,2023-05-01
43486,200.0,2023-05-02
284576,50.0,2023-05-02
288262,41.81,2023-05-02
266529,72.0,2023-05-02
262045,54.0,2023-05-02
288521,31.0,2023-05-02
251545,35.0,2023-05-02
247582,95.0,2023-05-02
265128,47.0,2023-05-02
251646,28.0,2023-05-02
265148,15.0,2023-05-02
265113,151.0,2023-05-02
247495,2.69,2023-05-02
254196,20.0,2023-05-02
14035,132.0,2023-05-02
288593,64.27,2023-05-02
288653,63.49,2023-05-02
38847,15.0,2023-05-02
288744,15.05,2023-05-02
445,100.0,2023-05-02
43473,100.0,2023-05-03
22104,80.0,2023-05-04
284568,50.0,2023-05-04
43504,199.0,2023-05-07
35934,59.0,2023-05-08
43435,119.0,2023-05-08
22051,100.0,2023-04-20
266497,300.0,2023-04-27
266497,90.0,2023-01-30
266497,110.0,2023-02-16
239018,100.0,2023-04-30
285786,29.0,2023-04-30
285771,128.1,2023-04-30
285776,70.5,2023-04-30
283346,20.0,2023-04-30
283382,30.0,2023-04-30
283326,57.0,2023-04-30
285746,20.0,2023-04-30
289082,267.6,2023-04-30
284626,58.0,2023-04-30
265063,50.0,2023-04-30
284597,100.0,2023-04-30
239030,105.0,2023-04-30
265067,30.0,2023-04-30
283352,43.0,2023-04-30
284586,35.2,2023-04-30
285769,49.1,2023-04-30
265102,230.6,2023-04-30
283347,30.0,2023-04-30
284126,10.0,2023-05-09
43477,100.0,2023-05-09
99,50.0,2023-05-10
200197,100.0,2023-04-05
286373,80.0,2023-04-26
284556,50.0,2023-05-13
285732,204.81,2023-05-11
291444,107.07,2023-05-11
291422,69.75,2023-05-10
20434,55.68,2023-04-30
260948,30.259,2023-04-30
287416,23.35,2023-04-30
246969,39.51,2023-04-30
37588,43.2,2023-04-30
288185,15.699,2023-04-30
199279,142.0,2023-04-30
31082,71.45,2023-04-30
257853,30.0,2023-04-30
255431,11.6,2023-04-30
256422,22.0,2023-04-30
285415,17.58,2023-04-30
285602,5.0,2023-04-30
24749,41.5,2023-04-30
255774,13.0,2023-04-30
284045,14.75,2023-04-30
285353,22.75,2023-04-30
285468,44.08,2023-04-30
31089,32.0,2023-04-30
285311,35.356,2023-04-30
201018,14.0,2023-04-30
285236,12.0,2023-04-30
260954,23.993,2023-04-30
29495,31.263,2023-04-30
289185,32.198,2023-04-30
285338,23.02,2023-04-30
10682,61.84,2023-04-30
253426,18.0,2023-04-30
285616,27.85,2023-04-30
246530,35.0,2023-04-30
253552,20.0,2023-04-30
288035,34.01,2023-04-30
253455,6.0,2023-04-30
285573,33.8,2023-04-30
284883,35.571,2023-04-30
38422,34.8,2023-04-30
203425,20.0,2023-04-30
287220,39.0,2023-04-30
265670,13.9,2023-04-30
253348,7.0,2023-04-30
289483,15.83,2023-04-30
40781,18.55,2023-04-30
285931,57.0,2023-04-30
287671,125.27,2023-04-30
9933,48.72,2023-04-30
259371,22.0,2023-04-30
24121,1.199,2023-04-30
242023,79.412,2023-04-30
266318,37.12,2023-04-30
253264,18.55,2023-04-30
287787,27.36,2023-04-30
263148,37.12,2023-04-30
284370,33.949,2023-04-30
288207,10.0,2023-04-30
260592,31.0,2023-04-30
255757,17.4,2023-04-30
10575,37.0,2023-04-30
287769,43.15,2023-04-30
285577,32.52,2023-04-30
288086,13.92,2023-04-30
261402,23.15,2023-04-30
287888,47.4,2023-04-30
287709,29.915,2023-04-30
289631,37.097,2023-04-30
283991,17.95,2023-04-30
288208,29.445,2023-04-30
197360,50.19,2023-04-30
24521,5.92,2023-04-30
287774,29.723,2023-04-30
263575,14.0,2023-04-30
258394,22.45,2023-04-30
287179,13.75,2023-04-30
256700,20.0,2023-04-30
255285,54.7,2023-04-30
285071,52.621,2023-04-30
286271,58.0,2023-04-30
285547,36.7,2023-04-30
284075,31.15,2023-04-30
262978,27.0,2023-04-30
287738,20.1,2023-04-30
284424,26.269,2023-04-30
284344,18.292,2023-04-30
286287,22.363,2023-04-30
31160,29.35,2023-04-30
290026,44.1,2023-04-30
287900,20.0,2023-04-30
283659,95.0,2023-04-30
289616,44.083,2023-04-30
265983,27.37,2023-04-30
285219,34.5,2023-04-30
289311,28.69,2023-04-30
200387,20.9365,2023-04-30
200387,20.9365,2023-04-30
285081,31.3,2023-04-30
266074,10.0,2023-04-30
265837,44.0,2023-04-30
285637,25.78,2023-04-30
252995,14.5,2023-04-30
286265,21.9,2023-04-30
255352,37.713,2023-04-30
286273,58.0,2023-04-30
259765,23.2,2023-04-30
285559,24.0,2023-04-30
286259,29.0,2023-04-30
289795,47.85,2023-04-30
285618,10.0,2023-04-30
285216,22.0,2023-04-30
289796,41.251,2023-04-30
252001,28.0,2023-04-30
260867,50.0,2023-04-30
284125,2.0,2023-04-30
287802,71.126,2023-04-30
283594,47.0,2023-04-30
285293,103.05,2023-04-30
252837,10.6,2023-04-30
283863,44.95,2023-04-30
288146,22.03,2023-04-30
285247,64.0,2023-04-30
289522,34.808,2023-04-30
286194,81.0,2023-04-30
287429,62.165,2023-04-30
243260,50.0,2023-04-30
287585,42.7,2023-04-30
42194,32.7,2023-04-30
263045,41.833,2023-04-30
289696,32.841,2023-04-30
262727,40.0,2023-04-30
287495,41.538,2023-04-30
262511,41.76,2023-04-30
252077,24.305,2023-04-30
289256,17.875,2023-04-30
289044,27.0,2023-04-30
204036,34.8,2023-04-30
287502,34.574,2023-04-30
287906,44.16,2023-04-30
289670,15.596,2023-04-30
287397,28.42,2023-04-30
258717,17.45,2023-04-30
286285,37.56,2023-04-30
285249,25.55,2023-04-30
287490,43.21,2023-04-30
285357,34.55,2023-04-30
286263,49.0,2023-04-30
257422,34.6,2023-04-30
289971,44.04,2023-04-30
257553,32.695,2023-04-30
12643,17.374,2023-04-30
287651,34.2,2023-04-30
287382,30.0,2023-04-30
244452,100.0,2023-04-30
287752,5.0,2023-04-30
263472,37.77,2023-04-30
289250,30.581,2023-04-30
260153,19.75,2023-04-30
285229,25.5,2023-04-30
38276,28.896,2023-04-30
241993,16.24,2023-04-30
287354,30.0,2023-04-30
289042,61.659,2023-04-30
285265,32.48,2023-04-30
284036,27.55,2023-04-30
283829,32.45,2023-04-30
262791,34.8,2023-04-30
284738,17.51,2023-04-30
287599,39.3,2023-04-30
257753,29.8,2023-04-30
285337,10.0,2023-04-30
13243,42.0,2023-04-30
288069,30.162,2023-04-30
241751,33.0,2023-04-30
289228,17.0,2023-04-30
285283,24.5,2023-04-30
36815,25.55,2023-04-30
287557,16.25,2023-04-30
289355,32.48,2023-04-30
287252,35.66,2023-04-30
287572,42.716,2023-04-30
41191,25.25,2023-04-30
197320,27.713,2023-04-30
262539,27.85,2023-04-30
260110,32.0,2023-04-30
287499,22.0,2023-04-30
290088,80.525,2023-04-30
287029,43.15,2023-04-30
21917,13.02,2023-04-30
245852,22.0,2023-04-30
263355,18.9,2023-04-30
287309,20.4,2023-04-30
265921,34.8,2023-04-30
31426,18.0,2023-04-30
197757,30.3,2023-04-30
283839,13.92,2023-04-30
40232,25.0,2023-04-30
263377,10.0,2023-04-30
287053,51.65,2023-04-30
289021,45.8,2023-04-30
287389,35.91,2023-04-30
283738,32.0,2023-04-30
287155,51.639,2023-04-30
285129,25.64,2023-04-30
262431,24.0,2023-04-30
284780,36.846,2023-04-30
286188,10.0,2023-04-30
36664,47.33,2023-04-30
263292,31.3,2023-04-30
263345,34.05,2023-04-30
258416,22.05,2023-04-30
284996,43.12,2023-04-30
25302,21.65,2023-04-30
287412,63.65,2023-04-30
286216,50.0,2023-04-30
287128,19.75,2023-04-30
258554,20.41,2023-04-30
40849,29.96,2023-04-30
287251,33.0,2023-04-30
283624,50.0,2023-04-30
284935,16.88,2023-04-30
242584,32.014,2023-04-30
264108,11.0195,2023-04-30
37406,28.072,2023-04-30
290043,10.0,2023-04-30
287197,17.401,2023-04-30
289015,22.0,2023-04-30
263302,17.05,2023-04-30
284163,22.23,2023-04-30
287127,18.5,2023-04-30
252014,22.04,2023-04-30
261356,25.0,2023-04-30
287218,14.0,2023-04-30
201163,24.5,2023-04-30
287388,34.2,2023-04-30
283871,25.52,2023-04-30
283834,62.193,2023-04-30
286185,26.7,2023-04-30
284903,24.75,2023-04-30
285904,38.7,2023-04-30
283605,18.302,2023-04-30
262977,25.52,2023-04-30
287048,32.0,2023-04-30
283774,7.629,2023-04-30
287031,8.6,2023-04-30
285031,20.0,2023-04-30
250440,17.73,2023-04-30
285214,34.0,2023-04-30
288190,15.083,2023-04-30
288976,20.4,2023-04-30
265623,16.7,2023-04-30
252431,24.24,2023-04-30
263414,3.0,2023-04-30
289333,41.45,2023-04-30
241786,14.46,2023-04-30
285970,49.936,2023-04-30
287400,32.48,2023-04-30
287403,31.0,2023-04-30
287323,26.85,2023-04-30
287305,33.55,2023-04-30
288202,5.0,2023-04-30
287165,28.16,2023-04-30
287304,16.24,2023-04-30
249878,27.55,2023-04-30
245662,15.0,2023-04-30
290102,27.906,2023-04-30
285996,20.0,2023-04-30
289024,20.88,2023-04-30
259554,20.95,2023-04-30
285139,32.1,2023-04-30
285055,20.0,2023-04-30
289984,30.0,2023-04-30
